Periodo,Entidad_Federativa,Sexo,Grupo_edad,Actividad_economica,Numero_personas
20200301,Sinaloa,Mujer,15 A 24 AÑOS,Industria Manufacturera,7898
20200301,Sinaloa,Mujer,25 A 44 AÑOS,Servicios Sociales,44474
20200301,Sinaloa,Mujer,45 A 64 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",10295
20200301,Sinaloa,Mujer,45 A 64 AÑOS,Comercio,42265
20200301,Sinaloa,Hombre,25 A 44 AÑOS,Comercio,65944
20200301,Sinaloa,Hombre,45 A 64 AÑOS,Construcción,43519
20200301,Sinaloa,Hombre,65 AÑOS Y MAS,Restaurantes y Servicios de Alojamiento,3124
20200301,Sinaloa,Mujer,15 A 24 AÑOS,Servicios Sociales,8890
20200301,Sinaloa,Mujer,65 AÑOS Y MAS,Comercio,9002
20200301,Sinaloa,Mujer,25 A 44 AÑOS,Restaurantes y Servicios de Alojamiento,28687
20200301,Sinaloa,Hombre,25 A 44 AÑOS,No Especificado,2803
20200301,Sinaloa,Hombre,45 A 64 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",72206
20200301,Sinaloa,Hombre,45 A 64 AÑOS,Industria Manufacturera,21786
20200301,Sinaloa,Hombre,25 A 44 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",76535
20200301,Sinaloa,Mujer,15 A 24 AÑOS,Comercio,26621
20200301,Sinaloa,Mujer,45 A 64 AÑOS,"Servicios Profesionales, Financieros y Corporativos",8287
20200301,Sonora,Hombre,25 A 44 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",24065
20200301,Sonora,Hombre,45 A 64 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",43344
20200301,Sonora,Hombre,45 A 64 AÑOS,Servicios Diversos,25762
20200301,Sonora,Hombre,65 AÑOS Y MAS,No Especificado,321
20200301,Sonora,Hombre,65 AÑOS Y MAS,"Transportes, Comunicaciones, Correo y Almacenamiento",3553
20200301,Sonora,Mujer,15 A 24 AÑOS,Construcción,1074
20200301,Sonora,Hombre,25 A 44 AÑOS,Construcción,38963
20200301,Sonora,Hombre,15 A 24 AÑOS,No Especificado,4826
20200301,Sonora,Mujer,15 A 24 AÑOS,Industria Extractiva y de la Electricidad,337
20200301,Sonora,Hombre,45 A 64 AÑOS,Comercio,47961
20200301,Sonora,Hombre,45 A 64 AÑOS,Industria Extractiva y de la Electricidad,6200
20200301,Sonora,Mujer,45 A 64 AÑOS,Construcción,232
20200301,Sonora,Mujer,25 A 44 AÑOS,No Especificado,902
20200301,Sonora,Hombre,25 A 44 AÑOS,No Especificado,11401
20200301,Sonora,Mujer,45 A 64 AÑOS,Restaurantes y Servicios de Alojamiento,16631
20200301,Sonora,Mujer,65 AÑOS Y MAS,Servicios Sociales,1071
20200301,Sonora,Hombre,15 A 24 AÑOS,Servicios Sociales,1630
20200301,Sonora,Mujer,15 A 24 AÑOS,Servicios Diversos,5880
20200301,Sonora,Mujer,45 A 64 AÑOS,Industria Extractiva y de la Electricidad,434
20200301,Sonora,Hombre,65 AÑOS Y MAS,Servicios Sociales,1677
20200301,Sonora,Mujer,15 A 24 AÑOS,Industria Manufacturera,18368
20200301,Sonora,Mujer,25 A 44 AÑOS,Gobierno y Organismos Internacionales,14288
20200301,Sonora,Mujer,45 A 64 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",7522
20200301,Sonora,Mujer,65 AÑOS Y MAS,"Servicios Profesionales, Financieros y Corporativos",557
20200301,Sonora,Hombre,15 A 24 AÑOS,Construcción,14552
20200301,Sonora,Hombre,65 AÑOS Y MAS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",12912
20200301,Sonora,Hombre,65 AÑOS Y MAS,Construcción,2788
20200301,Sonora,Hombre,25 A 44 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",49369
20200301,Sonora,Hombre,25 A 44 AÑOS,Industria Extractiva y de la Electricidad,12232
20200301,Sonora,Hombre,25 A 44 AÑOS,Servicios Diversos,28631
20200301,Sonora,Hombre,45 A 64 AÑOS,No Especificado,6614
20200301,Sonora,Hombre,25 A 44 AÑOS,"Servicios Profesionales, Financieros y Corporativos",27040
20200301,Sonora,Hombre,45 A 64 AÑOS,Industria Manufacturera,34191
20200301,Sonora,Hombre,65 AÑOS Y MAS,Servicios Diversos,907
20200301,Sonora,Hombre,15 A 24 AÑOS,"Servicios Profesionales, Financieros y Corporativos",8938
20200301,Sonora,Hombre,45 A 64 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",20232
20200301,Sonora,Mujer,15 A 24 AÑOS,Servicios Sociales,7231
20200301,Sonora,Mujer,25 A 44 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",15625
20200301,Sonora,Mujer,25 A 44 AÑOS,Construcción,5407
20200301,Sonora,Mujer,45 A 64 AÑOS,"Servicios Profesionales, Financieros y Corporativos",12959
20200301,Sonora,Hombre,NO ESPECIFICADO,"Transportes, Comunicaciones, Correo y Almacenamiento",165
20200301,Sonora,Mujer,65 AÑOS Y MAS,Restaurantes y Servicios de Alojamiento,797
20200301,Sonora,Mujer,15 A 24 AÑOS,Comercio,26730
20200301,Sonora,Mujer,15 A 24 AÑOS,Gobierno y Organismos Internacionales,3274
20200301,Sonora,Mujer,45 A 64 AÑOS,Gobierno y Organismos Internacionales,7605
20200301,Sonora,Mujer,45 A 64 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",3391
20200301,Sonora,Hombre,25 A 44 AÑOS,Gobierno y Organismos Internacionales,18349
20200301,Sonora,Mujer,25 A 44 AÑOS,Industria Extractiva y de la Electricidad,2043
20200301,Sonora,Mujer,25 A 44 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",8089
20200301,Sonora,Hombre,25 A 44 AÑOS,Servicios Sociales,17942
20200301,Sonora,Hombre,45 A 64 AÑOS,Restaurantes y Servicios de Alojamiento,9070
20200301,Sonora,Mujer,15 A 24 AÑOS,Restaurantes y Servicios de Alojamiento,14614
20200301,Sonora,Mujer,25 A 44 AÑOS,Servicios Sociales,39317
20200301,Sonora,Mujer,45 A 64 AÑOS,Comercio,40758
20200301,Sonora,Hombre,15 A 24 AÑOS,Gobierno y Organismos Internacionales,1390
20200301,Sonora,Hombre,25 A 44 AÑOS,Industria Manufacturera,66546
20200301,Sonora,Mujer,45 A 64 AÑOS,Servicios Diversos,36685
20200301,Sonora,Hombre,45 A 64 AÑOS,Servicios Sociales,11732
20200301,Sonora,Mujer,15 A 24 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",1148
20200301,Sonora,Mujer,25 A 44 AÑOS,Servicios Diversos,25189
20200301,Sonora,Mujer,NO ESPECIFICADO,Servicios Sociales,124
20200301,Sonora,Mujer,65 AÑOS Y MAS,Industria Manufacturera,3294
20200301,Sonora,Hombre,15 A 24 AÑOS,Servicios Diversos,14362
20200301,Sonora,Mujer,25 A 44 AÑOS,"Servicios Profesionales, Financieros y Corporativos",19903
20200301,Sonora,Mujer,25 A 44 AÑOS,Industria Manufacturera,54921
20200301,Sonora,Mujer,25 A 44 AÑOS,Restaurantes y Servicios de Alojamiento,17503
20200301,Sonora,Hombre,15 A 24 AÑOS,Industria Manufacturera,29787
20200301,Sonora,Hombre,65 AÑOS Y MAS,"Servicios Profesionales, Financieros y Corporativos",3923
20200301,Sonora,Mujer,65 AÑOS Y MAS,Gobierno y Organismos Internacionales,284
20200301,Sonora,Hombre,65 AÑOS Y MAS,Restaurantes y Servicios de Alojamiento,1076
20200301,Sonora,Mujer,15 A 24 AÑOS,No Especificado,573
20200301,Sonora,Mujer,15 A 24 AÑOS,"Servicios Profesionales, Financieros y Corporativos",2719
20200301,Sonora,Mujer,25 A 44 AÑOS,Comercio,55027
20200301,Sonora,Hombre,45 A 64 AÑOS,"Servicios Profesionales, Financieros y Corporativos",19685
20200301,Sonora,Hombre,65 AÑOS Y MAS,Comercio,6069
20200301,Sonora,Mujer,45 A 64 AÑOS,No Especificado,1079
20200301,Sonora,Hombre,25 A 44 AÑOS,Restaurantes y Servicios de Alojamiento,17062
20200301,Sonora,Mujer,45 A 64 AÑOS,Industria Manufacturera,24340
20200301,Sonora,Mujer,NO ESPECIFICADO,Gobierno y Organismos Internacionales,124
20200301,Sonora,Hombre,15 A 24 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",23760
20200301,Sonora,Hombre,15 A 24 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",4571
20200301,Sonora,Hombre,25 A 44 AÑOS,Comercio,46101
20200301,Sonora,Hombre,45 A 64 AÑOS,Construcción,39251
20200301,Sonora,Hombre,45 A 64 AÑOS,Gobierno y Organismos Internacionales,13640
20200301,Sonora,Hombre,65 AÑOS Y MAS,Industria Manufacturera,2660
20200301,Sonora,Mujer,65 AÑOS Y MAS,Comercio,6649
20200301,Sonora,Mujer,65 AÑOS Y MAS,Servicios Diversos,3046
20200301,Sonora,Mujer,15 A 24 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",3931
20200301,Sonora,Mujer,45 A 64 AÑOS,Servicios Sociales,23306
20200301,Sonora,Hombre,15 A 24 AÑOS,Comercio,25600
20200301,Sonora,Hombre,NO ESPECIFICADO,Comercio,120
20200301,Sonora,Mujer,65 AÑOS Y MAS,"Transportes, Comunicaciones, Correo y Almacenamiento",157
20200301,Sonora,Hombre,15 A 24 AÑOS,Restaurantes y Servicios de Alojamiento,12489
20200301,Sonora,Hombre,65 AÑOS Y MAS,Gobierno y Organismos Internacionales,4479
20200301,Sonora,Mujer,65 AÑOS Y MAS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",908
20200301,Tabasco,Hombre,25 A 44 AÑOS,Restaurantes y Servicios de Alojamiento,14100
20200301,Tabasco,Mujer,25 A 44 AÑOS,Comercio,48335
20200301,Tabasco,Hombre,45 A 64 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",52311
20200301,Tabasco,Hombre,65 AÑOS Y MAS,Restaurantes y Servicios de Alojamiento,1864
20200301,Tabasco,Mujer,25 A 44 AÑOS,No Especificado,784
20200301,Tabasco,Hombre,15 A 24 AÑOS,No Especificado,1572
20200301,Tabasco,Hombre,15 A 24 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",7616
20200301,Tabasco,Hombre,25 A 44 AÑOS,Industria Extractiva y de la Electricidad,10618
20200301,Tabasco,Hombre,65 AÑOS Y MAS,Servicios Sociales,1288
20200301,Tabasco,Mujer,15 A 24 AÑOS,Industria Manufacturera,3941
20200301,Tabasco,Mujer,65 AÑOS Y MAS,Servicios Diversos,1268
20200301,Tabasco,Mujer,65 AÑOS Y MAS,"Servicios Profesionales, Financieros y Corporativos",414
20200301,Tabasco,Hombre,15 A 24 AÑOS,Industria Manufacturera,5530
20200301,Tabasco,Mujer,15 A 24 AÑOS,Construcción,873
20200301,Tabasco,Hombre,45 A 64 AÑOS,Construcción,21911
20200301,Tabasco,Hombre,25 A 44 AÑOS,Industria Manufacturera,23797
20200301,Tabasco,Mujer,45 A 64 AÑOS,Gobierno y Organismos Internacionales,9106
20200301,Tabasco,Mujer,45 A 64 AÑOS,Servicios Sociales,20052
20200301,Tabasco,Mujer,65 AÑOS Y MAS,Construcción,45
20200301,Tabasco,Hombre,45 A 64 AÑOS,Servicios Sociales,13607
20200301,Tabasco,Hombre,65 AÑOS Y MAS,Construcción,2430
20200301,Tabasco,Hombre,65 AÑOS Y MAS,Industria Extractiva y de la Electricidad,563
20200301,Tabasco,Mujer,15 A 24 AÑOS,Restaurantes y Servicios de Alojamiento,7257
20200301,Tabasco,Mujer,25 A 44 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",4551
20200301,Tabasco,Mujer,25 A 44 AÑOS,Servicios Diversos,29216
20200301,Tabasco,Hombre,65 AÑOS Y MAS,Comercio,3099
20200301,Tabasco,Hombre,15 A 24 AÑOS,"Servicios Profesionales, Financieros y Corporativos",4220
20200301,Tabasco,Hombre,45 A 64 AÑOS,Restaurantes y Servicios de Alojamiento,6417
20200301,Tabasco,Hombre,65 AÑOS Y MAS,Industria Manufacturera,492
20200301,Tabasco,Mujer,15 A 24 AÑOS,No Especificado,157
20200301,Tabasco,Mujer,25 A 44 AÑOS,Industria Manufacturera,18508
20200301,Tabasco,Hombre,15 A 24 AÑOS,Servicios Diversos,10576
20200301,Tabasco,Mujer,45 A 64 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",4893
20200301,Tabasco,Hombre,25 A 44 AÑOS,Gobierno y Organismos Internacionales,24411
20200301,Tabasco,Hombre,45 A 64 AÑOS,Industria Manufacturera,13226
20200301,Tabasco,Hombre,65 AÑOS Y MAS,Servicios Diversos,1838
20200301,Tabasco,Mujer,25 A 44 AÑOS,Industria Extractiva y de la Electricidad,4564
20200301,Tabasco,Mujer,15 A 24 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",833
20200301,Tabasco,Mujer,25 A 44 AÑOS,Construcción,1691
20200301,Tabasco,Mujer,45 A 64 AÑOS,Construcción,1060
20200301,Tabasco,Hombre,65 AÑOS Y MAS,No Especificado,377
20200301,Tabasco,Mujer,25 A 44 AÑOS,Restaurantes y Servicios de Alojamiento,20479
20200301,Tabasco,Mujer,25 A 44 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",3604
20200301,Tabasco,Mujer,45 A 64 AÑOS,Industria Manufacturera,15017
20200301,Tabasco,Hombre,15 A 24 AÑOS,Industria Extractiva y de la Electricidad,2005
20200301,Tabasco,Hombre,25 A 44 AÑOS,Comercio,49230
20200301,Tabasco,Mujer,15 A 24 AÑOS,Servicios Sociales,4797
20200301,Tabasco,Mujer,65 AÑOS Y MAS,Comercio,3407
20200301,Tabasco,Mujer,65 AÑOS Y MAS,Restaurantes y Servicios de Alojamiento,3039
20200301,Tabasco,Mujer,15 A 24 AÑOS,Comercio,17572
20200301,Tabasco,Mujer,15 A 24 AÑOS,Gobierno y Organismos Internacionales,2209
20200301,Tabasco,Mujer,25 A 44 AÑOS,"Servicios Profesionales, Financieros y Corporativos",11050
20200301,Tabasco,Mujer,45 A 64 AÑOS,Servicios Diversos,23446
20200301,Tabasco,Mujer,65 AÑOS Y MAS,Gobierno y Organismos Internacionales,371
20200301,Tabasco,Hombre,45 A 64 AÑOS,Gobierno y Organismos Internacionales,15659
20200301,Tabasco,Mujer,45 A 64 AÑOS,Industria Extractiva y de la Electricidad,2334
20200301,Tabasco,Mujer,45 A 64 AÑOS,"Servicios Profesionales, Financieros y Corporativos",2543
20200301,Tabasco,Mujer,45 A 64 AÑOS,Comercio,25476
20200301,Tabasco,Hombre,25 A 44 AÑOS,"Servicios Profesionales, Financieros y Corporativos",15568
20200301,Tabasco,Hombre,65 AÑOS Y MAS,"Servicios Profesionales, Financieros y Corporativos",408
20200301,Tabasco,Hombre,25 A 44 AÑOS,Construcción,32915
20200301,Tabasco,Hombre,45 A 64 AÑOS,No Especificado,1180
20200301,Tabasco,Hombre,45 A 64 AÑOS,"Servicios Profesionales, Financieros y Corporativos",7538
20200301,Tabasco,Mujer,15 A 24 AÑOS,"Servicios Profesionales, Financieros y Corporativos",2163
20200301,Tabasco,Mujer,45 A 64 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",767
20200301,Tabasco,Mujer,65 AÑOS Y MAS,Industria Manufacturera,3425
20200301,Tabasco,Mujer,25 A 44 AÑOS,Gobierno y Organismos Internacionales,11925
20200301,Tabasco,Mujer,25 A 44 AÑOS,Servicios Sociales,29684
20200301,Tabasco,Hombre,15 A 24 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",20154
20200301,Tabasco,Mujer,15 A 24 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",2172
20200301,Tabasco,Mujer,15 A 24 AÑOS,Servicios Diversos,8161
20200301,Tabasco,Hombre,65 AÑOS Y MAS,"Transportes, Comunicaciones, Correo y Almacenamiento",497
20200301,Tabasco,Mujer,45 A 64 AÑOS,Restaurantes y Servicios de Alojamiento,15967
20200301,Tabasco,Hombre,25 A 44 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",59492
20200301,Tabasco,Mujer,65 AÑOS Y MAS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",1104
20200301,Tabasco,Mujer,15 A 24 AÑOS,Industria Extractiva y de la Electricidad,885
20200301,Tabasco,Hombre,65 AÑOS Y MAS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",30652
20200301,Tabasco,Mujer,65 AÑOS Y MAS,Servicios Sociales,295
20200301,Tabasco,Hombre,25 A 44 AÑOS,No Especificado,1271
20200301,Tabasco,Hombre,25 A 44 AÑOS,Servicios Sociales,15816
20200301,Tabasco,Hombre,45 A 64 AÑOS,Comercio,21913
20200301,Tabasco,Hombre,45 A 64 AÑOS,Servicios Diversos,12385
20200301,Tabasco,Hombre,15 A 24 AÑOS,Construcción,7821
20200301,Tabasco,Hombre,25 A 44 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",28750
20200301,Tabasco,Hombre,45 A 64 AÑOS,Industria Extractiva y de la Electricidad,9528
20200301,Tabasco,Hombre,45 A 64 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",11562
20200301,Tabasco,Hombre,15 A 24 AÑOS,Comercio,21588
20200301,Tabasco,Hombre,15 A 24 AÑOS,Gobierno y Organismos Internacionales,2096
20200301,Tabasco,Hombre,15 A 24 AÑOS,Restaurantes y Servicios de Alojamiento,4980
20200301,Tabasco,Hombre,15 A 24 AÑOS,Servicios Sociales,1866
20200301,Tabasco,Hombre,25 A 44 AÑOS,Servicios Diversos,20344
20200301,Tabasco,Hombre,65 AÑOS Y MAS,Gobierno y Organismos Internacionales,3711
20200301,Tabasco,Mujer,65 AÑOS Y MAS,Industria Extractiva y de la Electricidad,53
20200301,Tamaulipas,Mujer,65 AÑOS Y MAS,Gobierno y Organismos Internacionales,1030
20200301,Tamaulipas,Hombre,65 AÑOS Y MAS,"Transportes, Comunicaciones, Correo y Almacenamiento",2910
20200301,Tamaulipas,Mujer,25 A 44 AÑOS,Industria Manufacturera,73616
20200301,Tamaulipas,Hombre,15 A 24 AÑOS,No Especificado,3384
20200301,Tamaulipas,Hombre,65 AÑOS Y MAS,Gobierno y Organismos Internacionales,1442
20200301,Tamaulipas,Mujer,45 A 64 AÑOS,"Servicios Profesionales, Financieros y Corporativos",6492
20200301,Tamaulipas,Mujer,65 AÑOS Y MAS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",378
20200301,Tamaulipas,Hombre,25 A 44 AÑOS,Comercio,59997
20200301,Tamaulipas,Hombre,45 A 64 AÑOS,Construcción,48240
20200301,Tamaulipas,Mujer,65 AÑOS Y MAS,Comercio,11485
20200301,Tamaulipas,Mujer,65 AÑOS Y MAS,Industria Manufacturera,2207
20200301,Tamaulipas,Hombre,15 A 24 AÑOS,Servicios Sociales,2312
20200301,Tamaulipas,Hombre,25 A 44 AÑOS,Industria Extractiva y de la Electricidad,8117
20200301,Tamaulipas,Hombre,NO ESPECIFICADO,Industria Manufacturera,253
20200301,Tamaulipas,Mujer,15 A 24 AÑOS,Servicios Diversos,7802
20200301,Tamaulipas,Hombre,45 A 64 AÑOS,Restaurantes y Servicios de Alojamiento,16150
20200301,Tamaulipas,Mujer,25 A 44 AÑOS,Gobierno y Organismos Internacionales,13830
20200301,Tamaulipas,Mujer,25 A 44 AÑOS,Servicios Sociales,55016
20200301,Tamaulipas,Mujer,45 A 64 AÑOS,Comercio,50902
20200301,Tamaulipas,Hombre,15 A 24 AÑOS,Servicios Diversos,10358
20200301,Tamaulipas,Mujer,45 A 64 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",4456
20200301,Tamaulipas,Mujer,NO ESPECIFICADO,Industria Manufacturera,126
20200301,Tamaulipas,Mujer,15 A 24 AÑOS,"Servicios Profesionales, Financieros y Corporativos",4056
20200301,Tamaulipas,Mujer,25 A 44 AÑOS,No Especificado,3238
20200301,Tamaulipas,Mujer,45 A 64 AÑOS,Industria Manufacturera,33683
20200301,Tamaulipas,Hombre,25 A 44 AÑOS,Servicios Sociales,24773
20200301,Tamaulipas,Mujer,65 AÑOS Y MAS,Servicios Sociales,1166
20200301,Tamaulipas,Hombre,25 A 44 AÑOS,Gobierno y Organismos Internacionales,18756
20200301,Tamaulipas,Hombre,25 A 44 AÑOS,No Especificado,8418
20200301,Tamaulipas,Hombre,45 A 64 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",29261
20200301,Tamaulipas,Hombre,45 A 64 AÑOS,Servicios Diversos,28008
20200301,Tamaulipas,Mujer,25 A 44 AÑOS,Industria Extractiva y de la Electricidad,920
20200301,Tamaulipas,Mujer,45 A 64 AÑOS,Servicios Diversos,32674
20200301,Tamaulipas,Hombre,25 A 44 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",51906
20200301,Tamaulipas,Mujer,15 A 24 AÑOS,Restaurantes y Servicios de Alojamiento,15189
20200301,Tamaulipas,Mujer,25 A 44 AÑOS,Servicios Diversos,30319
20200301,Tamaulipas,Hombre,15 A 24 AÑOS,Gobierno y Organismos Internacionales,3601
20200301,Tamaulipas,Hombre,15 A 24 AÑOS,Industria Manufacturera,37123
20200301,Tamaulipas,Hombre,25 A 44 AÑOS,Restaurantes y Servicios de Alojamiento,18003
20200301,Tamaulipas,Hombre,45 A 64 AÑOS,Industria Manufacturera,49440
20200301,Tamaulipas,Hombre,NO ESPECIFICADO,Construcción,398
20200301,Tamaulipas,Mujer,15 A 24 AÑOS,Comercio,29759
20200301,Tamaulipas,Hombre,25 A 44 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",18857
20200301,Tamaulipas,Hombre,25 A 44 AÑOS,Construcción,53962
20200301,Tamaulipas,Hombre,15 A 24 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",9405
20200301,Tamaulipas,Mujer,65 AÑOS Y MAS,No Especificado,145
20200301,Tamaulipas,Mujer,15 A 24 AÑOS,Industria Extractiva y de la Electricidad,86
20200301,Tamaulipas,Hombre,15 A 24 AÑOS,Construcción,13531
20200301,Tamaulipas,Hombre,15 A 24 AÑOS,Industria Extractiva y de la Electricidad,345
20200301,Tamaulipas,Hombre,65 AÑOS Y MAS,"Servicios Profesionales, Financieros y Corporativos",5990
20200301,Tamaulipas,Mujer,15 A 24 AÑOS,Servicios Sociales,10537
20200301,Tamaulipas,Mujer,25 A 44 AÑOS,"Agricultura, Ganadería, Silvicultura, Caza y Pesca",1149
20200301,Tamaulipas,Mujer,25 A 44 AÑOS,Construcción,3948
20200301,Tamaulipas,Hombre,65 AÑOS Y MAS,Servicios Sociales,3086
20200301,Tamaulipas,Hombre,NO ESPECIFICADO,Servicios Diversos,73
20200301,Tamaulipas,Mujer,15 A 24 AÑOS,Industria Manufacturera,24429
20200301,Tamaulipas,Mujer,65 AÑOS Y MAS,"Servicios Profesionales, Financieros y Corporativos",416
20200301,Tamaulipas,Hombre,15 A 24 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",10919
20200301,Tamaulipas,Hombre,25 A 44 AÑOS,Servicios Diversos,34386
20200301,Tamaulipas,Mujer,65 AÑOS Y MAS,Servicios Diversos,5020
20200301,Tamaulipas,Mujer,45 A 64 AÑOS,Gobierno y Organismos Internacionales,12146
20200301,Tamaulipas,Mujer,45 A 64 AÑOS,Servicios Sociales,22802
20200301,Tamaulipas,Mujer,NO ESPECIFICADO,Servicios Sociales,231
20200301,Tamaulipas,Hombre,65 AÑOS Y MAS,No Especificado,862
20200301,Tamaulipas,Mujer,15 A 24 AÑOS,Construcción,874
20200301,Tamaulipas,Mujer,25 A 44 AÑOS,"Transportes, Comunicaciones, Correo y Almacenamiento",12492
20200301,Tamaulipas,Hombre,15 A 24 AÑOS,Restaurantes y Servicios de Alojamiento,18941
20200301,Tamaulipas,Hombre,65 AÑOS Y MAS,Restaurantes y Servicios de Alojamiento,4049
20200301,Tamaulipas,Mujer,25 A 44 AÑOS,Comercio,63528
20200301,Tamaulipas,Hombre,25 A 44 AÑOS,"Servicios Profesionales, Financieros y Corporativos",17241
